id,name,code,user_type_id/id,chart_template_id/id,tag_ids/id,reconcile
account_snc_base_4482,Projetos de desenvolvimento,4482,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4483,Programas de computador,4483,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4484,Propriedade industrial,4484,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4486,Outros ativos intangíveis,4486,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4491,Goodwill,4491,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4492,Projetos de desenvolvimento,4492,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4493,Programas de computador,4493,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4494,Propriedade industrial,4494,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4496,Outros ativos intangíveis,4496,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_452,Propriedades de investimento em curso,452,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00311,ptplus.tag_cfc_a00315",False
account_snc_base_4551,Investimentos financeiros em curso,4551,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_4552,Propriedades de investimento em curso,4552,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00311,ptplus.tag_cfc_a00315",False
account_snc_base_4553,Ativos fixos tangíveis em curso,4553,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00308,ptplus.tag_cfc_a00312",False
account_snc_base_4554,Ativos intangíveis em curso,4554,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00309,ptplus.tag_cfc_a00313",False
account_snc_base_4591,Investimentos financeiros em curso,4591,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4592,Propriedades de investimento em curso,4592,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4593,Ativos fixos tangíveis em curso,4593,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4594,Ativos intangíveis em curso,4594,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
